"year","event_id","state","month","event","injuries","deaths","damage","damage_num","damage_mod","begin_loc","end_loc","begin_lat","begin_lon","end_lat","end_lon","county","state_fips","county_fips","damage_cpi","CPI","cpi_adj"
2016,662371,"North Carolina","October","Flash Flood",0,0,"750.00K",750,"K","Duart","Tar Heel",34.8028,-78.7956,34.7527,-78.7559,"Bladen",37,17,800795.432041719,151.49,1.06772724272229
2016,662373,"North Carolina","October","Flash Flood",0,0,"350.00K",350,"K","White Lake","White Lake",34.6577,-78.4766,34.6594,-78.465,"Bladen",37,17,373704.534952802,151.49,1.06772724272229
2016,662374,"North Carolina","October","Flash Flood",0,0,"50.00K",50,"K","Elizabethtown","Elizabethtown",34.6479,-78.598,34.6458,-78.5921,"Bladen",37,17,53386.3621361146,151.49,1.06772724272229
2016,664222,"North Carolina","October","Flood",0,0,"500.00K",500,"K","Hobbsville","Sany Cross",36.35,-76.62,36.3715,-76.506,"Gates",37,73,533863.621361146,151.49,1.06772724272229
2016,639120,"Tennessee","July","Flash Flood",0,0,"10.00K",10,"K","Holladay","Cookeville",36.1525,-85.5252,36.1507,-85.4811,"Putnam",47,141,10677.2724272229,151.49,1.06772724272229
2016,634942,"Tennessee","July","Flash Flood",0,0,"250.00K",250,"K","The Hermitage","Bakers",36.2293,-86.5907,36.3722,-86.7623,"Davidson",47,37,266931.810680573,151.49,1.06772724272229
2016,634957,"Tennessee","July","Flash Flood",0,0,"100.00K",100,"K","Greenlawn","Suggs Creek",36.2408,-86.5865,36.1136,-86.5084,"Wilson",47,189,106772.724272229,151.49,1.06772724272229
2016,634939,"Tennessee","July","Flash Flood",0,0,"3.00M",3,"M","Big Rock","Big Rock",36.58,-87.76,36.5769,-87.7595,"Stewart",47,161,3203181.72816688,151.49,1.06772724272229
2016,651342,"South Carolina","July","Flash Flood",0,0,"0.01K",0.01,"K","Hernsboro","Hernsboro",34.79,-80.27,34.79,-80.2641,"Chesterfield",45,25,10.6772724272229,151.49,1.06772724272229
2016,649414,"West Virginia","July","Flood",0,0,"20.00K",20,"K","Smithtown","Little Falls",39.53,-80.02,39.5242,-80.0035,"Monongalia",54,61,21354.5448544458,151.49,1.06772724272229
2016,634933,"Tennessee","July","Flash Flood",0,0,"5.00M",5,"M","Mitchellville","White Hill",36.6256,-86.5519,36.4078,-86.6746,"Sumner",47,165,5338636.21361146,151.49,1.06772724272229
2016,653000,"Tennessee","July","Flash Flood",0,0,"100.00K",100,"K","Pleasant Grove","Gallatin",36.6199,-86.213,36.4213,-86.4583,"Sumner",47,165,106772.724272229,151.49,1.06772724272229
2016,653002,"Tennessee","July","Flash Flood",0,0,"25.00K",25,"K","Rocky Mound","Eulia",36.5929,-86.2087,36.5147,-86.2129,"Macon",47,111,26693.1810680573,151.49,1.06772724272229
2016,634975,"Tennessee","July","Flash Flood",0,0,"25.00K",25,"K","Cross Rd","Green Grove",36.6333,-86.2003,36.4888,-86.215,"Macon",47,111,26693.1810680573,151.49,1.06772724272229
2016,653004,"Tennessee","July","Flash Flood",0,0,"10.00K",10,"K","Oakland","Cairo Bend",36.305,-86.3755,36.2407,-86.394,"Wilson",47,189,10677.2724272229,151.49,1.06772724272229
2016,653005,"Tennessee","July","Flash Flood",0,0,"10.00K",10,"K","Pleasant Shade","Riddleton",36.4014,-85.9694,36.3165,-86.072,"Smith",47,159,10677.2724272229,151.49,1.06772724272229
2016,645195,"Kentucky","July","Flash Flood",0,0,"50.00K",50,"K","Hanson","Coiltown",37.4423,-87.4786,37.331,-87.6448,"Hopkins",21,107,53386.3621361146,151.49,1.06772724272229
2016,645432,"Kentucky","July","Flash Flood",0,0,"40.00K",40,"K","Bancroft","Bremen",37.17,-87.25,37.37,-87.22,"Muhlenberg",21,177,42709.0897088917,151.49,1.06772724272229
2016,646564,"Kentucky","July","Flash Flood",0,0,"10.00K",10,"K","Gracey","Crofton",36.87,-87.65,37.05,-87.48,"Christian",21,47,10677.2724272229,151.49,1.06772724272229
2016,646563,"Kentucky","July","Flash Flood",0,0,"30.00K",30,"K","Princeton","Black Hawk",37.0995,-87.8443,36.9532,-87.8618,"Caldwell",21,33,32031.8172816688,151.49,1.06772724272229
2016,647075,"Kentucky","July","Flood",0,0,"100.00K",100,"K","Hopkinsville","Merrittstown",36.85,-87.48,36.8373,-87.5253,"Christian",21,47,106772.724272229,151.49,1.06772724272229
2016,645394,"Kentucky","July","Flash Flood",0,0,"40.00K",40,"K","Pinckneyville","Smithland",37.16,-88.22,37.159,-88.4,"Livingston",21,139,42709.0897088917,151.49,1.06772724272229
2016,646565,"Kentucky","July","Flash Flood",0,0,"600.00K",600,"K","Elkton","Elkton",36.7893,-87.1884,36.8507,-87.1884,"Todd",21,219,640636.345633375,151.49,1.06772724272229
2016,646566,"Kentucky","July","Flash Flood",0,0,"150.00K",150,"K","Cadiz","Trigg Furnace",36.9134,-87.82,36.9428,-87.9105,"Trigg",21,221,160159.086408344,151.49,1.06772724272229
2016,646568,"Kentucky","July","Flash Flood",0,0,"2.00M",2,"M","Sharpe","Calvert City",36.97,-88.45,37.0607,-88.3885,"Marshall",21,157,2135454.48544458,151.49,1.06772724272229
2016,635014,"Tennessee","July","Flash Flood",0,0,"10.00K",10,"K","Doddsville","Cheap Hill",36.3385,-87.2567,36.3123,-87.1335,"Cheatham",47,21,10677.2724272229,151.49,1.06772724272229
2016,646583,"Kentucky","July","Flash Flood",0,0,"10.00K",10,"K","Almo","Faxon",36.7,-88.27,36.751,-88.1261,"Calloway",21,35,10677.2724272229,151.49,1.06772724272229
2016,646763,"Kentucky","July","Flash Flood",0,0,"8.00K",8,"K","Cleopatra","Buel",37.6151,-87.3085,37.5607,-87.1923,"Mclean",21,149,8541.81794177834,151.49,1.06772724272229
2016,646931,"Kentucky","July","Flash Flood",0,0,"10.00K",10,"K","Allegre","Clifty",36.93,-87.22,36.98,-87.15,"Todd",21,219,10677.2724272229,151.49,1.06772724272229
2016,646942,"Kentucky","July","Flood",0,0,"3.00K",3,"K","Hazel","Lynn Grove",36.5,-88.41,36.6,-88.43,"Calloway",21,35,3203.18172816688,151.49,1.06772724272229
2016,646761,"Kentucky","July","Flash Flood",0,0,"40.00K",40,"K","Sebree","Sebree",37.6145,-87.53,37.6,-87.5483,"Webster",21,233,42709.0897088917,151.49,1.06772724272229
2016,667410,"West Virginia","December","Flood",0,0,"5.00K",5,"K","Benwood","Mt Olivet",40.01,-80.72,40.0059,-80.6944,"Marshall",54,51,5338.63621361146,151.49,1.06772724272229
2016,667411,"West Virginia","December","Flood",0,0,"15.00K",15,"K","Elm Grove","Triadelphia",40.05,-80.65,40.0394,-80.6448,"Ohio",54,69,16015.9086408344,151.49,1.06772724272229
2016,667412,"West Virginia","December","Flood",0,0,"15.00K",15,"K","Bethany","Bethany",40.21,-80.56,40.2107,-80.544,"Brooke",54,9,16015.9086408344,151.49,1.06772724272229
2016,642661,"Kentucky","July","Flash Flood",0,0,"50.00K",50,"K","Newport","Dayton",39.1,-84.48,39.1152,-84.4576,"Campbell",21,37,53386.3621361146,151.49,1.06772724272229
2016,634937,"Tennessee","July","Flash Flood",0,0,"1.00M",1,"M","Sadlersville","Stroudsville",36.6363,-87.1047,36.4638,-87.1114,"Robertson",47,147,1067727.24272229,151.49,1.06772724272229
2016,667871,"Tennessee","November","Flood",0,0,"10.00K",10,"K","Glencliff","Nashville",36.13,-86.71,36.1512,-86.7527,"Davidson",47,37,10677.2724272229,151.49,1.06772724272229
2016,649433,"West Virginia","July","Flood",0,0,"1.20M",1.2,"M","Follansbee","Hooverson Hgts",40.3242,-80.5978,40.3371,-80.6003,"Brooke",54,9,1281272.69126675,151.49,1.06772724272229
2016,634938,"Tennessee","July","Flash Flood",0,0,"1.00M",1,"M","Oakwood","Shiloh",36.6323,-87.6345,36.3487,-87.5804,"Montgomery",47,125,1067727.24272229,151.49,1.06772724272229
2016,655924,"North Carolina","August","Flash Flood",0,0,"3.00K",3,"K","Calvander","Calvander",35.9142,-79.128,35.8807,-79.1253,"Orange",37,135,3203.18172816688,151.49,1.06772724272229
2016,635102,"Tennessee","June","Flash Flood",0,0,"5.00K",5,"K","Humboldt Arpt","Humboldt Arpt",35.8092,-88.8755,35.7995,-88.8785,"Gibson",47,53,5338.63621361146,151.49,1.06772724272229
2016,644310,"Tennessee","July","Flash Flood",0,0,"30.00K",30,"K","Timber Lake","Law",35.72,-88.3706,35.7065,-88.3689,"Henderson",47,77,32031.8172816688,151.49,1.06772724272229
2016,635106,"Tennessee","June","Flash Flood",0,0,"1.50M",1.5,"M","Arlington","Arlington Muni Arpt",35.3102,-89.6925,35.2624,-89.7041,"Shelby",47,157,1601590.86408344,151.49,1.06772724272229
2017,692391,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Wardwell Station","Wardwell Station",31.3164,-89.3483,31.3163,-89.3491,"Lamar",28,73,5231.58030920499,154.59,1.046316061841
2017,692396,"Mississippi","April","Flash Flood",0,0,"8.00K",8,"K","Laurel","(Lul)Hesler Fld Laur",31.6832,-89.142,31.6733,-89.1442,"Jones",28,67,8370.52849472799,154.59,1.046316061841
2017,692418,"Mississippi","April","Flash Flood",0,0,"30.00K",30,"K","Quitman","Quitman",32.0615,-88.733,32.064,-88.718,"Clarke",28,23,31389.48185523,154.59,1.046316061841
2017,691142,"Mississippi","April","Flash Flood",0,0,"11.00K",11,"K","Anding","Bentonia",32.668,-90.3553,32.6377,-90.3286,"Yazoo",28,163,11509.476680251,154.59,1.046316061841
2017,692420,"Mississippi","April","Flash Flood",0,0,"15.00K",15,"K","Bonhomie","Dixie Pine",31.288,-89.334,31.3056,-89.2529,"Forrest",28,35,15694.740927615,154.59,1.046316061841
2017,691136,"Mississippi","April","Flash Flood",0,0,"7.00K",7,"K","Cedars","National Cemetery",32.2733,-90.929,32.3835,-90.883,"Warren",28,149,7324.21243288699,154.59,1.046316061841
2017,689394,"Mississippi","April","Flash Flood",0,0,"15.00K",15,"K","Yazoo City","Yazoo City",32.85,-90.41,32.8493,-90.4042,"Yazoo",28,163,15694.740927615,154.59,1.046316061841
2017,675588,"Mississippi","January","Flash Flood",0,0,"2.00K",2,"K","Fruitland Park","Fruitland Park",30.91,-89.17,30.9157,-89.1719,"Forrest",28,35,2092.632123682,154.59,1.046316061841
2017,680660,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Satartia","Satartia",32.66,-90.55,32.6501,-90.5373,"Yazoo",28,163,5231.58030920499,154.59,1.046316061841
2017,680663,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Raymond","Raymond Williams Arp",32.2625,-90.4181,32.2732,-90.3893,"Hinds",28,49,5231.58030920499,154.59,1.046316061841
2017,681756,"Mississippi","April","Flash Flood",0,0,"2.00K",2,"K","Dixon","Dixon",32.64,-89.26,32.6602,-89.2516,"Neshoba",28,99,2092.632123682,154.59,1.046316061841
2017,681776,"Mississippi","April","Flash Flood",0,0,"10.00K",10,"K","Cooksey","Cooksey",32.527,-89.1777,32.5208,-89.2392,"Newton",28,101,10463.16061841,154.59,1.046316061841
2017,682026,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Damascus","Sebastopol",32.56,-89.36,32.57,-89.3465,"Scott",28,123,5231.58030920499,154.59,1.046316061841
2017,682038,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Madison Campbell Arp","Madison Campbell Arp",32.4248,-90.0883,32.4232,-90.0963,"Madison",28,89,5231.58030920499,154.59,1.046316061841
2017,682250,"Mississippi","April","Flash Flood",0,0,"50.00K",50,"K","Quitman","Quitman",32.05,-88.73,32.0555,-88.7137,"Clarke",28,23,52315.8030920499,154.59,1.046316061841
2017,682252,"Mississippi","April","Flash Flood",0,0,"10.00K",10,"K","Raleigh","Raleigh",32,-89.55,32.0206,-89.5266,"Smith",28,129,10463.16061841,154.59,1.046316061841
2017,683085,"Mississippi","April","Flash Flood",0,0,"10.00K",10,"K","Columbia","Columbia",31.25,-89.83,31.2549,-89.8141,"Marion",28,91,10463.16061841,154.59,1.046316061841
2017,683090,"Mississippi","April","Flash Flood",0,0,"10.00K",10,"K","Forest","Forest",32.37,-89.48,32.3751,-89.4438,"Scott",28,123,10463.16061841,154.59,1.046316061841
2017,690708,"Mississippi","April","Flash Flood",0,0,"7.00K",7,"K","Bentonia","Bentonia",32.6625,-90.3626,32.6466,-90.3602,"Yazoo",28,163,7324.21243288699,154.59,1.046316061841
2017,683081,"Mississippi","April","Flash Flood",0,0,"250.00K",250,"K","Laurel","Errata",31.72,-89.13,31.7411,-89.0538,"Jones",28,67,261579.01546025,154.59,1.046316061841
2017,683093,"Mississippi","April","Flash Flood",0,0,"200.00K",200,"K","Meridian","Marion",32.39,-88.7,32.4009,-88.6549,"Lauderdale",28,75,209263.2123682,154.59,1.046316061841
2017,687752,"Mississippi","April","Flash Flood",0,0,"180.00K",180,"K","Meridian","Bonita",32.37,-88.7,32.3698,-88.6854,"Lauderdale",28,75,188336.89113138,154.59,1.046316061841
2017,681758,"Mississippi","April","Flash Flood",0,0,"50.00K",50,"K","Luckney","Luckney",32.3261,-90.1154,32.3545,-90.0436,"Rankin",28,121,52315.8030920499,154.59,1.046316061841
2017,681765,"Mississippi","April","Flash Flood",0,0,"6.00K",6,"K","Meridian","Complete",32.36,-88.74,32.3701,-88.7415,"Lauderdale",28,75,6277.89637104599,154.59,1.046316061841
2017,675563,"Mississippi","January","Flash Flood",0,0,"4.00K",4,"K","Langford","Langford",32.3543,-90.013,32.355,-90.0085,"Rankin",28,121,4185.264247364,154.59,1.046316061841
2017,675564,"Mississippi","January","Flash Flood",0,0,"3.00K",3,"K","Cleary","Cleary",32.1661,-90.2158,32.1664,-90.2126,"Rankin",28,121,3138.948185523,154.59,1.046316061841
2017,673404,"Georgia","January","Flood",0,0,"20.00K",20,"K","Alfords","Gordy",31.4829,-83.9138,31.4835,-83.8997,"Worth",13,321,20926.32123682,154.59,1.046316061841
2017,676503,"Mississippi","January","Flash Flood",0,0,"3.00K",3,"K","Riverside","Hattiesburg",31.3355,-89.3262,31.3329,-89.3273,"Forrest",28,35,3138.948185523,154.59,1.046316061841
2017,676000,"Mississippi","January","Flash Flood",0,0,"1.00K",1,"K","Dixie Pine","Dixie Pine",31.32,-89.29,31.3161,-89.2886,"Forrest",28,35,1046.316061841,154.59,1.046316061841
2017,676002,"Mississippi","January","Flash Flood",0,0,"2.00K",2,"K","Purvis","Purvis",31.13,-89.37,31.1303,-89.3759,"Lamar",28,73,2092.632123682,154.59,1.046316061841
2017,676014,"Mississippi","January","Flash Flood",0,0,"4.00K",4,"K","Trenton","Burns",32.15,-89.6,32.1602,-89.5561,"Smith",28,129,4185.264247364,154.59,1.046316061841
2017,676015,"Mississippi","January","Flash Flood",0,0,"3.00K",3,"K","Brookhaven","Brookhaven",31.5805,-90.4802,31.5801,-90.4775,"Lincoln",28,85,3138.948185523,154.59,1.046316061841
2017,676031,"Mississippi","January","Flash Flood",0,0,"3.00K",3,"K","Hub","Hub",31.1813,-89.7902,31.177,-89.7844,"Marion",28,91,3138.948185523,154.59,1.046316061841
2017,676034,"Mississippi","January","Flash Flood",0,0,"3.00K",3,"K","Walters","Walters",31.64,-89.19,31.6429,-89.1873,"Jones",28,67,3138.948185523,154.59,1.046316061841
2017,691642,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Lauderdale","Lauderdale",32.49,-88.5,32.4727,-88.5069,"Lauderdale",28,75,5231.58030920499,154.59,1.046316061841
2017,698544,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Nogan","Nogan",32.2587,-90.2204,32.25,-90.2178,"Hinds",28,49,5231.58030920499,154.59,1.046316061841
2017,698564,"Mississippi","April","Flash Flood",0,0,"75.00K",75,"K","Rice Hill","Greenfield",32.2814,-90.046,32.2268,-90.0275,"Rankin",28,121,78473.7046380749,154.59,1.046316061841
2017,698576,"Mississippi","April","Flash Flood",0,0,"5.00K",5,"K","Gulde","Gulde",32.2984,-89.8722,32.2969,-89.8774,"Rankin",28,121,5231.58030920499,154.59,1.046316061841
2017,675454,"Alabama","January","Flash Flood",0,0,"750.00K",750,"K","Jackson","Jackson",31.5236,-87.9332,31.5768,-87.8961,"Clarke",1,25,784737.046380749,154.59,1.046316061841
2017,675483,"Alabama","January","Flash Flood",0,0,"25.00K",25,"K","West Monroeville","Allene",31.547,-87.3599,31.4826,-87.3592,"Monroe",1,99,26157.901546025,154.59,1.046316061841
2017,675489,"Alabama","January","Flash Flood",0,0,"5.00K",5,"K","Rutledge","Rutledge",31.7396,-86.3223,31.7171,-86.3203,"Crenshaw",1,41,5231.58030920499,154.59,1.046316061841
2017,675502,"Alabama","January","Flash Flood",0,0,"1.20M",1.2,"M","Leroy","St Stephens",31.4767,-88.0098,31.5162,-88.0252,"Washington",1,129,1255579.2742092,154.59,1.046316061841
2017,675543,"Alabama","January","Flash Flood",0,0,"600.00K",600,"K","Belforest","Elsanor",30.5754,-87.8165,30.5672,-87.5775,"Baldwin",1,3,627789.637104599,154.59,1.046316061841
2017,689928,"North Carolina","March","Flash Flood",0,0,"0.50K",0.5,"K","Laurel Park","Valley Hill",35.311,-82.453,35.302,-82.457,"Henderson",37,89,523.158030920499,154.59,1.046316061841
2017,673714,"Kentucky","March","Flash Flood",0,0,"1.00K",1,"K","Brushart","Brushart",38.5528,-83.0968,38.5412,-83.1099,"Greenup",21,89,1046.316061841,154.59,1.046316061841
2017,673913,"West Virginia","March","Flood",0,0,"8.00K",8,"K","Shiloh","Everett",39.4363,-81.0122,39.4744,-81.0249,"Tyler",54,95,8370.52849472799,154.59,1.046316061841
2017,695711,"Arkansas","April","Flash Flood",0,0,"50.00K",50,"K","Gravel Hill","Gravel Hill",35.28,-92.02,35.279,-92.0205,"White",5,145,52315.8030920499,154.59,1.046316061841
2017,695403,"Arkansas","April","Flash Flood",0,0,"70.00K",70,"K","Hickory Flat","Hickory Flat",35.48,-91.77,35.4772,-91.7716,"White",5,145,73242.1243288699,154.59,1.046316061841
2017,695413,"Arkansas","April","Flash Flood",0,0,"5.00K",5,"K","Clay","Clay",35.41,-91.81,35.4051,-91.8143,"White",5,145,5231.58030920499,154.59,1.046316061841
2017,676367,"Kentucky","March","Flash Flood",0,0,"50.00K",50,"K","Petersburg","Idlewild",39.05,-84.81,39.0579,-84.8103,"Boone",21,15,52315.8030920499,154.59,1.046316061841
2017,684983,"West Virginia","March","Flood",0,0,"10.00K",10,"K","Laurel Pt","Granville",39.6354,-79.9949,39.6427,-79.9891,"Monongalia",54,61,10463.16061841,154.59,1.046316061841
2017,679814,"South Carolina","March","Flash Flood",0,0,"5.00K",5,"K","Olympia Mills","Olympia Mills",33.982,-81.0352,33.9866,-81.0271,"Richland",45,79,5231.58030920499,154.59,1.046316061841
2017,673718,"West Virginia","March","Flash Flood",0,0,"2.00K",2,"K","Bens Run","Sistersville",39.476,-81.0973,39.5772,-80.9624,"Tyler",54,95,2092.632123682,154.59,1.046316061841
2017,673884,"West Virginia","March","Flash Flood",0,0,"6.00K",6,"K","Revere","Tanner",38.9712,-80.9895,39.0128,-80.9678,"Gilmer",54,21,6277.89637104599,154.59,1.046316061841
2017,673885,"West Virginia","March","Flash Flood",0,0,"2.00K",2,"K","Clifton","Fairview",38.9777,-82.0291,38.9832,-82.0167,"Mason",54,53,2092.632123682,154.59,1.046316061841
2017,673912,"West Virginia","March","Flood",0,0,"3.00K",3,"K","Crow Summit","Crow Summit",38.8828,-81.685,38.89,-81.6794,"Jackson",54,35,3138.948185523,154.59,1.046316061841
2017,676349,"Kentucky","March","Flash Flood",0,0,"200.00K",200,"K","Epworth","Ferry Vanceburg",38.5332,-83.5826,38.574,-83.308,"Lewis",21,135,209263.2123682,154.59,1.046316061841
2017,690547,"Georgia","March","Flash Flood",0,0,"3.00K",3,"K","Crawford","Crawford",33.8893,-83.1428,33.888,-83.1416,"Oglethorpe",13,221,3138.948185523,154.59,1.046316061841
2017,689419,"West Virginia","May","Flash Flood",0,0,"1.00K",1,"K","Angerona","Angerona",38.8269,-81.8351,38.7986,-81.8427,"Jackson",54,35,1046.316061841,154.59,1.046316061841
2017,696240,"North Carolina","April","Flood",0,0,"5.00K",5,"K","Rocky River","Rocky River",35.312,-80.626,35.3,-80.627,"Cabarrus",37,25,5231.58030920499,154.59,1.046316061841
2017,696525,"North Carolina","April","Flood",0,0,"0.50K",0.5,"K","Hahn","Hahn",35.319,-80.736,35.334,-80.717,"Mecklenburg",37,119,523.158030920499,154.59,1.046316061841
2017,697135,"North Carolina","April","Flood",0,0,"0.50K",0.5,"K","Indian Trail Arpt","Indian Trail Arpt",35.113,-80.549,35.113,-80.546,"Union",37,179,523.158030920499,154.59,1.046316061841
2017,688608,"Kentucky","May","Flash Flood",0,0,"0.50K",0.5,"K","Laura","Laura",37.6927,-82.4095,37.6937,-82.4018,"Martin",21,159,523.158030920499,154.59,1.046316061841
2017,688609,"Kentucky","May","Flash Flood",0,0,"20.00K",20,"K","Elk Horn City","Elk Horn City",37.3019,-82.3519,37.3032,-82.3457,"Pike",21,195,20926.32123682,154.59,1.046316061841
2017,688940,"West Virginia","May","Flash Flood",0,0,"1.00K",1,"K","Deer Creek","Sitlington",38.38,-79.8921,38.3164,-79.9302,"Pocahontas",54,75,1046.316061841,154.59,1.046316061841
2017,688949,"Kentucky","May","Flash Flood",0,0,"2.00K",2,"K","Kilgore","Kilgore",38.3643,-82.7709,38.3699,-82.7914,"Boyd",21,19,2092.632123682,154.59,1.046316061841
2017,688956,"West Virginia","May","Flash Flood",0,0,"1.00K",1,"K","Huntington","Huntington",38.4165,-82.4463,38.4212,-82.4193,"Cabell",54,11,1046.316061841,154.59,1.046316061841
2017,688286,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Marshallville","Marshallville",37.6912,-82.9715,37.6662,-82.955,"Magoffin",21,153,1046.316061841,154.59,1.046316061841
2017,688287,"Kentucky","May","Flood",0,0,"1.00K",1,"K","Williba","Williba",37.62,-83.58,37.6183,-83.5764,"Lee",21,129,1046.316061841,154.59,1.046316061841
2017,689901,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Teetersville","Teetersville",36.7975,-83.339,36.8011,-83.3379,"Harlan",21,95,1046.316061841,154.59,1.046316061841
2017,689907,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Dabney","Sugar Hill",37.17,-84.56,37.1558,-84.5587,"Pulaski",21,199,1046.316061841,154.59,1.046316061841
2017,689910,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Coin","Coin",37.1645,-84.5022,37.1628,-84.5016,"Pulaski",21,199,1046.316061841,154.59,1.046316061841
2017,689911,"Kentucky","May","Flood",0,0,"1.00K",1,"K","Mary Alice","Mary Alice",36.79,-83.33,36.787,-83.3297,"Harlan",21,95,1046.316061841,154.59,1.046316061841
2017,696011,"South Carolina","April","Flash Flood",0,0,"0.10K",0.1,"K","Olympia Mills","Olympia Mills",33.9883,-81.0279,33.988,-81.027,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,688897,"West Virginia","May","Flood",0,0,"3.00K",3,"K","Hager","Yawkey",38.2357,-82.0459,38.2099,-81.993,"Lincoln",54,43,3138.948185523,154.59,1.046316061841
2017,689422,"West Virginia","May","Flood",0,0,"20.00K",20,"K","Tornado","Tornado",38.3392,-81.8705,38.3265,-81.8725,"Kanawha",54,39,20926.32123682,154.59,1.046316061841
2017,685165,"West Virginia","May","Flash Flood",0,0,"2.00K",2,"K","Camden","Rohrbough",39.0129,-80.549,38.9574,-80.4419,"Lewis",54,41,2092.632123682,154.59,1.046316061841
2017,689912,"Kentucky","May","Flood",0,0,"1.00K",1,"K","Dabney","Dabney",37.18,-84.55,37.1821,-84.5487,"Pulaski",21,199,1046.316061841,154.59,1.046316061841
2017,688972,"West Virginia","May","Flash Flood",0,0,"2.00K",2,"K","Harts","Harts",38.03,-82.13,38.0273,-82.1427,"Lincoln",54,43,2092.632123682,154.59,1.046316061841
2017,688102,"Kentucky","May","Flash Flood",0,0,"0.10K",0.1,"K","Bulan","Bulan",37.2948,-83.1763,37.2976,-83.1722,"Perry",21,193,104.6316061841,154.59,1.046316061841
2017,688976,"West Virginia","May","Flash Flood",0,0,"5.00K",5,"K","Williamson","Williamson Arpt",37.6841,-82.294,37.7088,-82.2636,"Mingo",54,59,5231.58030920499,154.59,1.046316061841
2017,695659,"Mississippi","May","Flash Flood",0,0,"100.00K",100,"K","Grenada","Futheyville",33.8051,-89.8232,33.802,-89.7832,"Grenada",28,43,104631.6061841,154.59,1.046316061841
2017,696013,"South Carolina","April","Flash Flood",0,0,"1.00K",1,"K","Arthurtown","Arthurtown",33.973,-81.0152,33.9726,-81.0155,"Richland",45,79,1046.316061841,154.59,1.046316061841
2017,688103,"Kentucky","May","Flash Flood",0,0,"50.00K",50,"K","Kimper","Kimper",37.5312,-82.3575,37.5419,-82.3607,"Pike",21,195,52315.8030920499,154.59,1.046316061841
2017,688107,"Kentucky","May","Flash Flood",0,0,"10.00K",10,"K","Drift","Alphoretta",37.48,-82.75,37.565,-82.7823,"Floyd",21,71,10463.16061841,154.59,1.046316061841
2017,688104,"Kentucky","May","Flash Flood",0,0,"0.50K",0.5,"K","Amba","Boldman",37.5361,-82.6405,37.5358,-82.6393,"Floyd",21,71,523.158030920499,154.59,1.046316061841
2017,686164,"Tennessee","March","Flash Flood",0,0,"2.00K",2,"K","Bradford","Bradford",36.08,-88.82,36.0733,-88.8196,"Gibson",47,53,2092.632123682,154.59,1.046316061841
2017,703419,"North Carolina","May","Flash Flood",0,0,"0.50K",0.5,"K","Nebo","Nebo",35.694,-81.875,35.707,-81.869,"Mcdowell",37,111,523.158030920499,154.59,1.046316061841
2017,704576,"North Carolina","May","Flash Flood",0,0,"1.00K",1,"K","Bakersville","Clarrissa",36.013,-82.152,35.999,-82.134,"Mitchell",37,121,1046.316061841,154.59,1.046316061841
2017,696014,"South Carolina","April","Flash Flood",0,0,"0.10K",0.1,"K","Eau Claire","Eau Claire",34.0282,-81.043,34.0268,-81.0427,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,704506,"North Carolina","May","Flash Flood",0,0,"0.50K",0.5,"K","Patterson","Patterson",36.007,-81.565,35.994,-81.554,"Caldwell",37,27,523.158030920499,154.59,1.046316061841
2017,688945,"Kentucky","May","Flash Flood",0,0,"2.00K",2,"K","Norton Branch","Norton Branch",38.33,-82.8,38.3268,-82.7864,"Carter",21,43,2092.632123682,154.59,1.046316061841
2017,697869,"Mississippi","May","Flash Flood",0,0,"5.00K",5,"K","Brandon","Brandon",32.28,-89.98,32.2798,-89.9776,"Rankin",28,121,5231.58030920499,154.59,1.046316061841
2017,697870,"Mississippi","May","Flash Flood",0,0,"15.00K",15,"K","Louisville","Ross",33.09,-89.09,33.0792,-89.0854,"Winston",28,159,15694.740927615,154.59,1.046316061841
2017,697871,"Mississippi","May","Flash Flood",0,0,"5.00K",5,"K","Fordyke","Fordyke",32.88,-90.05,32.8825,-90.039,"Yazoo",28,163,5231.58030920499,154.59,1.046316061841
2017,688896,"West Virginia","May","Flood",0,0,"20.00K",20,"K","Hugheston","South Malden",38.2273,-81.3276,38.2965,-81.5845,"Kanawha",54,39,20926.32123682,154.59,1.046316061841
2017,689886,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Irvine","Irvine",37.7096,-83.9738,37.7044,-83.9701,"Estill",21,65,1046.316061841,154.59,1.046316061841
2017,689887,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Dongola","Dongola",37.09,-82.84,37.0898,-82.8266,"Letcher",21,133,1046.316061841,154.59,1.046316061841
