state_fips,county_fips,Pop,Year
29,199,4821,1998
29,199,4921,1999
29,201,40174,1996
29,201,40349,1997
29,201,40288,1998
29,201,40564,1999
29,203,7996,1996
29,203,8155,1997
29,203,8299,1998
29,203,8298,1999
29,205,6858,1996
29,205,6783,1997
29,205,6749,1998
29,205,6660,1999
29,207,29587,1996
29,207,29546,1997
29,207,29681,1998
29,207,29633,1999
29,209,26069,1996
29,209,26449,1997
29,209,26841,1998
29,209,27506,1999
29,211,6652,1996
29,211,6735,1997
29,211,6998,1998
29,211,6864,1999
29,213,33297,1996
29,213,34004,1997
29,213,34457,1998
29,213,35490,1999
29,215,22363,1996
29,215,22351,1997
29,215,22373,1998
29,215,22470,1999
29,217,19219,1996
29,217,19276,1997
29,217,19488,1998
29,217,19488,1999
29,219,22923,1996
29,219,23684,1997
29,219,24512,1998
29,219,25435,1999
29,221,22272,1996
29,221,22700,1997
29,221,23042,1998
29,221,23354,1999
29,223,12807,1996
29,223,12862,1997
29,223,13061,1998
29,223,13046,1999
29,225,27723,1996
29,225,28469,1997
29,225,29176,1998
29,225,29977,1999
29,227,2315,1996
29,227,2339,1997
29,227,2289,1998
29,227,2295,1999
29,229,19265,1996
29,229,19425,1997
29,229,19580,1998
29,229,19934,1999
29,510,350997,1996
29,510,344480,1997
29,510,338946,1998
29,510,333960,1999
30,1,9139,1996
30,1,8955,1997
30,1,8809,1998
30,1,8790,1999
30,3,12363,1996
30,3,12605,1997
30,3,12597,1998
30,3,12573,1999
30,5,7094,1996
30,5,7145,1997
30,5,7090,1998
30,5,7074,1999
30,7,3998,1996
30,7,4088,1997
30,7,4131,1998
30,7,4167,1999
30,9,9225,1996
30,9,9447,1997
30,9,9402,1998
30,9,9543,1999
30,11,1488,1996
30,11,1507,1997
30,11,1512,1998
30,11,1454,1999
30,13,80777,1996
30,13,78977,1997
30,13,78558,1998
30,13,78282,1999
30,15,5373,1996
30,15,5236,1997
30,15,5187,1998
30,15,5066,1999
30,17,12177,1996
30,17,12116,1997
30,17,12046,1998
30,17,11837,1999
30,19,2105,1996
30,19,2055,1997
30,19,1996,1998
30,19,1963,1999
30,21,9078,1996
30,21,8997,1997
30,21,8812,1998
30,21,8670,1999
30,23,10042,1996
30,23,10003,1997
30,23,9961,1998
30,23,9721,1999
30,25,2974,1996
30,25,2999,1997
30,25,2957,1998
30,25,2885,1999
30,27,12643,1996
30,27,12470,1997
30,27,12276,1998
30,27,12180,1999
30,29,70999,1996
30,29,71747,1997
30,29,71888,1998
30,29,72773,1999
30,31,60169,1996
30,31,61220,1997
30,31,62561,1998
30,31,63881,1999
30,33,1419,1996
30,33,1439,1997
30,33,1412,1998
30,33,1420,1999
30,35,12640,1996
30,35,12621,1997
30,35,12542,1998
30,35,12603,1999
30,37,995,1996
30,37,1035,1997
30,37,1033,1998
30,37,1049,1999
30,39,2618,1996
30,39,2650,1997
30,39,2665,1998
30,39,2662,1999
30,41,17607,1996
30,41,17492,1997
30,41,17362,1998
30,41,17050,1999
30,43,9656,1996
30,43,9833,1997
30,43,10118,1998
30,43,10367,1999
30,45,2292,1996
30,45,2311,1997
30,45,2294,1998
30,45,2284,1999
30,47,24967,1996
30,47,25421,1997
30,47,25557,1998
30,47,25885,1999
30,49,53269,1996
30,49,53289,1997
30,49,53587,1998
30,49,54075,1999
30,51,2333,1996
30,51,2341,1997
30,51,2313,1998
30,51,2253,1999
30,53,18763,1996
30,53,18726,1997
30,53,18717,1998
30,53,18819,1999
30,55,2057,1996
30,55,2021,1997
30,55,1961,1998
30,55,1924,1999
30,57,6763,1996
30,57,6894,1997
30,57,6889,1998
30,57,6927,1999
30,59,1789,1996
30,59,1796,1997
30,59,1794,1998
30,59,1777,1999
30,61,3723,1996
30,61,3731,1997
30,61,3781,1998
30,61,3867,1999
30,63,88262,1996
30,63,88849,1997
30,63,88907,1998
30,63,89344,1999
30,65,4674,1996
30,65,4589,1997
30,65,4572,1998
30,65,4552,1999
30,67,16081,1996
30,67,16083,1997
30,67,15795,1998
30,67,15982,1999
30,69,525,1996
30,69,520,1997
30,69,509,1998
30,69,506,1999
30,71,5006,1996
30,71,4925,1997
30,71,4797,1998
30,71,4692,1999
30,73,6315,1996
30,73,6431,1997
30,73,6350,1998
30,73,6244,1999
30,75,1940,1996
30,75,1894,1997
30,75,1804,1998
30,75,1777,1999
30,77,7036,1996
30,77,7016,1997
30,77,7004,1998
30,77,6945,1999
30,79,1340,1996
30,79,1331,1997
30,79,1352,1998
30,79,1360,1999
30,81,33583,1996
30,81,34528,1997
30,81,35114,1998
30,81,35811,1999
30,83,10233,1996
30,83,10197,1997
30,83,10161,1998
30,83,10053,1999
30,85,11047,1996
30,85,11125,1997
30,85,10997,1998
30,85,10912,1999
30,87,10525,1996
30,87,10171,1997
30,87,10010,1998
30,87,9869,1999
30,89,10155,1996
30,89,10226,1997
30,89,10185,1998
30,89,10233,1999
30,91,4374,1996
30,91,4289,1997
30,91,4244,1998
30,91,4100,1999
30,93,34525,1996
30,93,34371,1997
30,93,34540,1998
30,93,33954,1999
30,95,7611,1996
30,95,7870,1997
30,95,8076,1998
30,95,8328,1999
30,97,3416,1996
30,97,3385,1997
30,97,3391,1998
30,97,3584,1999
30,99,6341,1996
30,99,6322,1997
30,99,6349,1998
30,99,6432,1999
30,101,4862,1996
30,101,4814,1997
30,101,4738,1998
30,101,4638,1999
30,103,852,1996
30,103,843,1997
30,103,876,1998
30,103,859,1999
30,105,8316,1996
30,105,8323,1997
30,105,8233,1998
30,105,8132,1999
30,107,2413,1996
30,107,2342,1997
30,107,2345,1998
30,107,2276,1999
30,109,1138,1996
30,109,1136,1997
30,109,1139,1998
30,109,1117,1999
30,111,125551,1996
30,111,125959,1997
30,111,126237,1998
30,111,127258,1999
31,1,29657,1996
31,1,29607,1997
31,1,29414,1998
31,1,29289,1999
31,3,7392,1996
31,3,7359,1997
31,3,7288,1998
31,3,7243,1999
31,5,418,1996
31,5,427,1997
31,5,426,1998
31,5,412,1999
31,7,865,1996
31,7,870,1997
31,7,876,1998
31,7,831,1999
31,9,640,1996
31,9,623,1997
31,9,578,1998
31,9,575,1999
31,11,6500,1996
31,11,6434,1997
31,11,6376,1998
31,11,6355,1999
31,13,12954,1996
31,13,12975,1997
31,13,12764,1998
31,13,12674,1999
31,15,2710,1996
31,15,2660,1997
31,15,2563,1998
31,15,2520,1999
31,17,3611,1996
31,17,3595,1997
31,17,3532,1998
31,17,3499,1999
31,19,40074,1996
31,19,40134,1997
31,19,40335,1998
31,19,40249,1999
31,21,7955,1996
31,21,7923,1997
31,21,7922,1998
31,21,7907,1999
31,23,8624,1996
31,23,8623,1997
31,23,8679,1998
31,23,8607,1999
31,25,23492,1996
31,25,23920,1997
31,25,24485,1998
31,25,24841,1999
31,27,9908,1996
31,27,9798,1997
31,27,9631,1998
31,27,9612,1999
31,29,4224,1996
31,29,4256,1997
31,29,4266,1998
31,29,4253,1999
31,31,6428,1996
31,31,6426,1997
31,31,6292,1998
31,31,6326,1999
31,33,9621,1996
31,33,9544,1997
31,33,9481,1998
31,33,9428,1999
31,35,7201,1996
31,35,7134,1997
31,35,7135,1998
31,35,7094,1999
31,37,10478,1996
31,37,10529,1997
31,37,10657,1998
31,37,10691,1999
31,39,10075,1996
31,39,10016,1997
31,39,9989,1998
31,39,9981,1999
31,41,12171,1996
31,41,12111,1997
31,41,11957,1998
31,41,11825,1999
31,43,18430,1996
31,43,18629,1997
31,43,18779,1998
31,43,19140,1999
31,45,9022,1996
31,45,8932,1997
31,45,8872,1998
31,45,8831,1999
31,47,23133,1996
31,47,23157,1997
31,47,23157,1998
31,47,23277,1999
31,49,2065,1996
31,49,2029,1997
31,49,2021,1998
31,49,1988,1999
31,51,6333,1996
31,51,6332,1997
31,51,6312,1998
31,51,6360,1999
31,53,34999,1996
31,53,35138,1997
31,53,35304,1998
31,53,35201,1999
31,55,437756,1996
31,55,441131,1997
31,55,443370,1998
31,55,446277,1999
31,57,2375,1996
31,57,2303,1997
31,57,2281,1998
31,57,2179,1999
31,59,6883,1996
31,59,6916,1997
31,59,6940,1998
31,59,6912,1999
31,61,3839,1996
31,61,3816,1997
31,61,3716,1998
31,61,3677,1999
31,63,3188,1996
31,63,3159,1997
31,63,3107,1998
31,63,3157,1999
31,65,5525,1996
31,65,5438,1997
31,65,5430,1998
31,65,5411,1999
31,67,22789,1996
31,67,22849,1997
31,67,22791,1998
31,67,22710,1999
31,69,2239,1996
31,69,2206,1997
31,69,2129,1998
31,69,2073,1999
31,71,2071,1996
31,71,2065,1997
31,71,2045,1998
31,71,2015,1999
31,73,2228,1996
31,73,2268,1997
31,73,2325,1998
31,73,2256,1999
31,75,743,1996
31,75,744,1997
31,75,745,1998
31,75,714,1999
31,77,2981,1996
31,77,2898,1997
31,77,2861,1998
31,77,2812,1999
31,79,51365,1996
31,79,51455,1997
31,79,51730,1998
31,79,51764,1999
31,81,9265,1996
31,81,9442,1997
31,81,9454,1998
31,81,9566,1999
31,83,3760,1996
31,83,3775,1997
31,83,3701,1998
31,83,3671,1999
31,85,1103,1996
31,85,1089,1997
31,85,1059,1998
31,85,1066,1999
31,87,3396,1996
31,87,3412,1997
31,87,3440,1998
31,87,3366,1999
31,89,12226,1996
31,89,12148,1997
31,89,12018,1998
31,89,11884,1999
31,91,708,1996
31,91,708,1997
31,91,697,1998
31,91,689,1999
31,93,6409,1996
31,93,6445,1997
31,93,6498,1998
31,93,6540,1999
31,95,8413,1996
31,95,8418,1997
31,95,8348,1998
31,95,8288,1999
31,97,4584,1996
31,97,4601,1997
31,97,4572,1998
31,97,4548,1999
31,99,6651,1996
31,99,6711,1997
31,99,6849,1998
31,99,6861,1999
31,101,8577,1996
31,101,8622,1997
31,101,8680,1998
31,101,8877,1999
31,103,1013,1996
31,103,976,1997
31,103,973,1998
31,103,952,1999
31,105,4043,1996
31,105,4024,1997
31,105,4074,1998
31,105,4027,1999
31,107,9421,1996
31,107,9351,1997
31,107,9186,1998
31,107,9048,1999
31,109,230937,1996
31,109,233354,1997
31,109,235537,1998
31,109,237657,1999
31,111,33520,1996
31,111,33491,1997
31,111,33477,1998
31,111,33866,1999
31,113,894,1996
31,113,899,1997
31,113,882,1998
31,113,895,1999
31,115,701,1996
31,115,673,1997
31,115,672,1998
31,115,654,1999
31,117,572,1996
31,117,561,1997
31,117,554,1998
31,117,547,1999
31,119,34591,1996
31,119,34794,1997
31,119,34567,1998
31,119,34184,1999
31,121,8155,1996
31,121,8165,1997
31,121,8063,1998
31,121,8052,1999
31,123,5389,1996
31,123,5402,1997
31,123,5423,1998
31,123,5294,1999
31,125,4236,1996
31,125,4218,1997
31,125,4101,1998
31,125,4057,1999
31,127,7891,1996
31,127,7814,1997
31,127,7674,1998
31,127,7618,1999
31,129,5394,1996
31,129,5328,1997
31,129,5204,1998
31,129,5121,1999
31,131,14494,1996
31,131,14521,1997
31,131,14720,1998
31,131,14803,1999
31,133,3224,1996
31,133,3173,1997
31,133,3129,1998
31,133,3087,1999
31,135,3257,1996
31,135,3245,1997
31,135,3191,1998
31,135,3205,1999
31,137,9987,1996
31,137,9955,1997
31,137,9898,1998
31,137,9831,1999
31,139,7887,1996
31,139,7915,1997
31,139,7963,1998
31,139,7945,1999
31,141,30551,1996
31,141,30642,1997
31,141,30680,1998
31,141,30378,1999
31,143,5556,1996
31,143,5619,1997
31,143,5616,1998
31,143,5518,1999
31,145,11465,1996
31,145,11362,1997
31,145,11242,1998
31,145,11304,1999
31,147,9633,1996
31,147,9459,1997
31,147,9435,1998
31,147,9330,1999
31,149,1799,1996
31,149,1757,1997
31,149,1730,1998
31,149,1690,1999
31,151,12990,1996
31,151,13021,1997
31,151,12960,1998
31,151,13111,1999
31,153,115822,1996
31,153,118571,1997
31,153,120329,1998
31,153,122495,1999
31,155,19084,1996
31,155,19176,1997
31,155,19231,1998
31,155,19260,1999
31,157,36468,1996
31,157,36319,1997
31,157,36016,1998
31,157,36078,1999
31,159,16255,1996
31,159,16211,1997
31,159,16384,1998
31,159,16435,1999
31,161,6635,1996
31,161,6596,1997
31,161,6447,1998
31,161,6423,1999
31,163,3601,1996
31,163,3533,1997
31,163,3452,1998
31,163,3470,1999
31,165,1488,1996
31,165,1505,1997
31,165,1479,1998
31,165,1424,1999
31,167,6177,1996
31,167,6177,1997
31,167,6238,1998
31,167,6100,1999
31,169,6394,1996
31,169,6271,1997
31,169,6261,1998
31,169,6170,1999
31,171,826,1996
31,171,809,1997
31,171,797,1998
31,171,809,1999
31,173,7262,1996
31,173,7210,1997
31,173,7172,1998
31,173,7054,1999
31,175,4806,1996
31,175,4746,1997
31,175,4632,1998
31,175,4527,1999
31,177,18116,1996
31,177,18359,1997
31,177,18674,1998
31,177,18837,1999
31,179,9418,1996
31,179,9446,1997
31,179,9329,1998
31,179,9201,1999
31,181,4040,1996
31,181,4017,1997
31,181,4019,1998
31,181,3933,1999
31,183,954,1996
31,183,946,1997
31,183,930,1998
31,183,924,1999
31,185,14657,1996
31,185,14631,1997
31,185,14554,1998
31,185,14392,1999
32,1,21649,1996
32,1,22800,1997
32,1,23147,1998
32,1,23405,1999
32,3,1044023,1996
32,3,1105005,1997
32,3,1161259,1998
32,3,1217155,1999
32,5,35423,1996
32,5,36068,1997
32,5,36815,1998
32,5,37602,1999
32,7,43485,1996
32,7,45553,1997
32,7,46021,1998
32,7,45465,1999
32,9,1167,1996
32,9,1140,1997
32,9,1150,1998
32,9,1121,1999
32,11,1549,1996
32,11,1860,1997
32,11,1990,1998
32,11,1854,1999
32,13,16475,1996
32,13,17476,1997
32,13,18083,1998
32,13,17876,1999
32,15,6757,1996
32,15,7231,1997
32,15,6972,1998
32,15,6709,1999
32,17,4059,1996
32,17,4128,1997
32,17,4178,1998
32,17,4226,1999
32,19,27270,1996
32,19,28828,1997
32,19,30131,1998
32,19,31459,1999
32,21,5775,1996
32,21,5664,1997
32,21,5332,1998
32,21,5176,1999
32,23,24883,1996
32,23,26971,1997
32,23,28657,1998
32,23,29709,1999
32,27,4696,1996
32,27,4790,1997
32,27,4834,1998
32,27,4803,1999
32,29,2845,1996
32,29,2900,1997
32,29,2951,1998
32,29,2988,1999
32,31,298395,1996
32,31,306297,1997
32,31,313008,1998
32,31,319816,1999
32,33,10265,1996
32,33,10210,1997
32,33,10081,1998
32,33,9843,1999
32,510,47760,1996
32,510,48660,1997
32,510,49163,1998
32,510,50046,1999
33,1,51817,1996
33,1,52191,1997
33,1,52932,1998
33,1,53680,1999
33,3,38185,1996
33,3,38740,1997
33,3,39382,1998
33,3,40184,1999
33,5,71392,1996
33,5,71843,1997
33,5,72021,1998
33,5,72401,1999
33,7,33309,1996
33,7,33168,1997
33,7,32865,1998
33,7,32725,1999
33,9,77835,1996
33,9,77954,1997
33,9,78237,1998
33,9,78570,1999
33,11,352947,1996
33,11,357617,1997
33,11,362477,1998
33,11,367233,1999
33,13,125366,1996
33,13,126581,1997
33,13,127894,1998
33,13,129931,1999
33,15,262472,1996
33,15,266604,1997
33,15,270643,1998
33,15,275488,1999
33,17,107861,1996
33,17,108774,1997
33,17,109498,1998
33,17,110667,1999
33,19,39584,1996
33,19,39767,1997
33,19,39874,1998
33,19,40255,1999
34,1,234871,1996
34,1,236224,1997
34,1,237988,1998
34,1,239626,1999
34,3,847292,1996
34,3,851373,1997
34,3,854428,1998
34,3,857052,1999
34,5,417530,1996
34,5,419664,1997
34,5,421283,1998
34,5,424510,1999
34,7,505053,1996
34,7,504672,1997
34,7,504268,1998
34,7,503093,1999
34,9,97910,1996
34,9,97932,1997
34,9,98001,1998
34,9,98009,1999
34,11,141230,1996
34,11,140944,1997
34,11,140389,1998
34,11,140112,1999
34,13,754894,1996
34,13,750708,1997
34,13,748322,1998
34,13,747355,1999
34,15,243898,1996
34,15,245926,1997
34,15,248012,1998
34,15,250492,1999
34,17,551715,1996
34,17,553645,1997
34,17,553030,1998
34,17,552819,1999
34,19,118772,1996
34,19,120563,1997
34,19,122389,1998
34,19,124553,1999
34,21,329764,1996
34,21,329852,1997
34,21,331474,1998
34,21,333861,1999
34,23,701797,1996
34,23,707589,1997
34,23,712638,1998
34,23,717949,1999
34,25,589866,1996
34,25,596791,1997
34,25,603214,1998
34,25,611444,1999
34,27,448736,1996
34,27,454386,1997
34,27,459012,1998
34,27,463545,1999
34,29,475369,1996
34,29,482395,1997
34,29,490104,1998
34,29,497533,1999
34,31,480197,1996
34,31,482131,1997
34,31,483050,1998
34,31,485064,1999
34,33,65410,1996
34,33,65240,1997
34,33,64935,1998
34,33,64534,1999
34,35,269742,1996
34,35,276424,1997
34,35,282274,1998
34,35,288090,1999
34,37,140775,1996
34,37,141864,1997
34,37,143139,1998
34,37,144700,1999
34,39,497247,1996
34,39,497756,1997
34,39,498893,1998
34,39,498759,1999
34,41,97556,1996
34,41,98099,1997
34,41,98699,1998
34,41,100312,1999
35,1,524576,1996
35,1,525206,1997
35,1,524686,1998
35,1,523472,1999
35,3,2664,1996
35,3,2790,1997
35,3,2812,1998
35,3,2862,1999
35,5,62296,1996
35,5,62567,1997
35,5,62618,1998
35,5,62394,1999
35,6,25627,1996
35,6,26180,1997
35,6,26506,1998
35,6,26894,1999
35,7,13917,1996
35,7,13739,1997
35,7,13586,1998
35,7,13666,1999
35,9,47801,1996
35,9,46585,1997
35,9,44873,1998
35,9,43570,1999
35,11,2338,1996
35,11,2345,1997
35,11,2362,1998
35,11,2359,1999
35,13,161881,1996
35,13,166427,1997
35,13,168967,1998
35,13,170361,1999
35,15,53069,1996
35,15,53137,1997
35,15,53446,1998
35,15,53122,1999
35,17,30599,1996
35,17,31412,1997
35,17,31628,1998
35,17,31335,1999
35,19,4163,1996
35,19,4090,1997
35,19,4041,1998
35,19,4023,1999
35,21,938,1996
35,21,898,1997
35,21,904,1998
35,21,854,1999
35,23,6319,1996
35,23,6249,1997
35,23,6174,1998
35,23,6027,1999
35,25,56234,1996
35,25,56063,1997
35,25,56442,1998
35,25,55067,1999
35,27,15417,1996
35,27,16018,1997
35,27,16432,1998
35,27,16778,1999
35,28,18213,1996
35,28,18227,1997
35,28,18273,1998
35,28,18281,1999
35,29,22971,1996
35,29,23548,1997
35,29,23985,1998
35,29,24360,1999
35,31,67266,1996
35,31,67217,1997
35,31,67332,1998
35,31,66923,1999
35,33,4781,1996
35,33,4798,1997
35,33,4830,1998
35,33,4945,1999
35,35,55527,1996
35,35,55367,1997
35,35,54315,1998
35,35,54185,1999
35,37,10283,1996
35,37,10085,1997
35,37,10010,1998
35,37,9872,1999
35,39,37474,1996
35,39,37572,1997
35,39,37839,1998
35,39,38180,1999
35,41,18349,1996
35,41,18146,1997
35,41,17824,1998
35,41,17416,1999
35,43,83125,1996
35,43,85856,1997
35,43,88037,1998
35,43,90253,1999
35,45,102142,1996
35,45,103429,1997
35,45,106169,1998
35,45,109899,1999
35,47,28905,1996
35,47,28813,1997
35,47,28714,1998
35,47,28488,1999
35,49,118865,1996
35,49,121533,1997
35,49,122826,1998
35,49,124228,1999
35,51,10893,1996
35,51,10923,1997
35,51,10988,1998
35,51,11008,1999
35,53,16228,1996
35,53,16269,1997
35,53,16343,1998
35,53,16500,1999
35,55,25899,1996
35,55,26536,1997
35,55,26759,1998
35,55,27116,1999
35,57,13784,1996
35,57,14749,1997
35,57,16021,1998
35,57,16408,1999
35,59,4098,1996
35,59,4045,1997
35,59,3986,1998
35,59,3903,1999
35,61,59509,1996
35,61,62120,1997
35,61,63807,1998
35,61,65095,1999
36,1,296162,1996
36,1,294525,1997
36,1,293025,1998
36,1,292006,1999
36,3,51300,1996
36,3,50823,1997
36,3,50567,1998
36,3,50553,1999
36,5,1191082,1996
36,5,1190839,1997
36,5,1191319,1998
36,5,1194099,1999
36,7,200930,1996
36,7,198080,1997
36,7,196531,1998
36,7,195246,1999
36,9,85636,1996
36,9,85123,1997
36,9,84940,1998
36,9,84477,1999
36,11,82641,1996
36,11,82415,1997
36,11,82164,1998
36,11,81703,1999
36,13,140618,1996
36,13,139373,1997
36,13,138310,1998
36,13,137431,1999
36,15,93311,1996
36,15,92549,1997
36,15,92207,1998
36,15,91738,1999
36,17,51949,1996
36,17,51617,1997
36,17,50985,1998
36,17,50704,1999
36,19,80337,1996
36,19,80064,1997
36,19,79780,1998
36,19,79722,1999
36,21,63450,1996
36,21,63288,1997
36,21,63102,1998
36,21,63002,1999
36,23,48303,1996
36,23,48137,1997
36,23,48215,1998
36,23,48006,1999
36,25,47109,1996
36,25,46462,1997
36,25,46388,1998
36,25,46362,1999
36,27,262756,1996
36,27,263624,1997
36,27,265413,1998
36,27,268237,1999
36,29,952378,1996
36,29,942832,1997
36,29,933702,1998
36,29,925957,1999
36,31,37844,1996
36,31,37692,1997
36,31,37557,1998
36,31,37507,1999
36,33,49465,1996
36,33,49091,1997
36,33,48669,1998
36,33,48511,1999
36,35,53903,1996
36,35,53427,1997
36,35,53084,1998
36,35,52851,1999
36,37,61151,1996
36,37,60990,1997
36,37,60689,1998
36,37,60469,1999
36,39,47445,1996
36,39,47658,1997
36,39,48145,1998
36,39,48348,1999
36,41,5274,1996
36,41,5182,1997
36,41,5187,1998
36,41,5190,1999
36,43,65745,1996
36,43,65003,1997
36,43,64021,1998
36,43,63354,1999
36,45,113618,1996
36,45,112397,1997
36,45,111014,1998
36,45,109920,1999
36,47,2266938,1996
36,47,2266221,1997
36,47,2266242,1998
36,47,2268297,1999
36,49,27640,1996
36,49,27584,1997
36,49,27424,1998
36,49,27289,1999
36,51,65437,1996
36,51,65712,1997
36,51,65640,1998
36,51,65851,1999
36,53,71266,1996
36,53,70857,1997
36,53,70915,1998
36,53,71127,1999
36,55,719768,1996
36,55,717611,1997
36,55,714936,1998
36,55,712419,1999
36,57,51683,1996
36,57,51238,1997
36,57,50777,1998
36,57,50369,1999
36,59,1299450,1996
36,59,1299372,1997
36,59,1300995,1998
36,59,1305057,1999
36,61,1532700,1996
36,61,1541408,1997
36,61,1546508,1998
36,61,1551844,1999
36,63,220623,1996
36,63,219500,1997
36,63,217788,1998
36,63,216164,1999
36,65,235449,1996
36,65,232483,1997
36,65,230704,1998
36,65,229714,1999
36,67,465067,1996
36,67,460671,1997
36,67,457916,1998
36,67,456215,1999
36,69,99485,1996
36,69,99654,1997
36,69,99526,1998
36,69,99791,1999
36,71,323935,1996
36,71,326586,1997
36,71,329795,1998
36,71,334199,1999
36,73,45007,1996
36,73,44827,1997
36,73,44911,1998
36,73,45022,1999
36,75,124877,1996
36,75,124696,1997
36,75,123818,1998
36,75,123875,1999
36,77,61000,1996
36,77,60686,1997
36,77,60570,1998
36,77,60619,1999
36,79,90820,1996
36,79,92199,1997
36,79,93350,1998
36,79,94844,1999
36,81,1971550,1996
36,81,1982581,1997
36,81,1993172,1998
36,81,2000642,1999
36,83,154281,1996
36,83,152912,1997
36,83,152203,1998
36,83,151445,1999
36,85,398352,1996
36,85,401852,1997
36,85,406899,1998
36,85,413280,1999
36,87,276983,1996
36,87,278331,1997
36,87,280968,1998
36,87,284022,1999
36,89,114580,1996
36,89,113663,1997
36,89,113147,1998
36,89,112853,1999
36,91,194710,1996
36,91,195661,1997
36,91,197436,1998
36,91,199733,1999
36,93,147367,1996
36,93,146231,1997
36,93,145112,1998
36,93,143871,1999
36,95,32725,1996
36,95,32256,1997
36,95,32075,1998
36,95,32050,1999
36,97,19125,1996
36,97,19067,1997
36,97,19194,1998
36,97,19229,1999
36,99,32351,1996
36,99,32165,1997
36,99,31939,1998
36,99,31925,1999
36,101,98746,1996
36,101,98362,1997
36,101,97966,1998
36,101,97699,1999
36,103,1353534,1996
36,103,1360075,1997
36,103,1370549,1998
36,103,1383847,1999
36,105,70049,1996
36,105,69581,1997
36,105,69393,1998
36,105,69331,1999
36,107,52462,1996
36,107,52367,1997
36,107,52428,1998
36,107,52216,1999
36,109,97215,1996
36,109,97287,1997
36,109,97239,1998
36,109,97656,1999
36,111,167004,1996
36,111,166920,1997
36,111,166826,1998
36,111,167293,1999
36,113,61322,1996
36,113,61268,1997
36,113,61258,1998
36,113,61441,1999
36,115,60761,1996
36,115,60355,1997
36,115,60170,1998
36,115,60141,1999
36,117,94294,1996
36,117,94633,1997
36,117,95096,1998
36,117,95521,1999
36,119,894259,1996
36,119,896625,1997
36,119,900861,1998
36,119,905572,1999
36,121,44440,1996
36,121,44331,1997
36,121,44151,1998
36,121,44189,1999
36,123,24143,1996
36,123,24165,1997
36,123,24264,1998
36,123,24556,1999
37,1,116365,1996
37,1,118079,1997
37,1,119657,1998
37,1,121100,1999
37,3,30098,1996
37,3,30639,1997
37,3,31291,1998
37,3,31984,1999
37,5,9776,1996
37,5,9745,1997
37,5,9808,1998
37,5,9850,1999
37,7,24267,1996
37,7,24304,1997
37,7,24390,1998
37,7,24238,1999
37,9,23710,1996
37,9,23888,1997
37,9,24042,1998
37,9,24284,1999
37,11,15519,1996
37,11,15642,1997
37,11,15711,1998
37,11,15844,1999
37,13,43966,1996
37,13,44213,1997
37,13,44518,1998
37,13,45150,1999
37,15,20570,1996
37,15,20489,1997
37,15,20405,1998
37,15,20392,1999
37,17,30156,1996
37,17,30624,1997
37,17,30822,1998
37,17,30919,1999
37,19,63032,1996
37,19,65844,1997
37,19,68445,1998
37,19,71214,1999
37,21,190812,1996
37,21,192524,1997
37,21,194456,1998
37,21,196274,1999
37,23,80714,1996
37,23,81688,1997
37,23,82357,1998
37,23,83101,1999
37,25,113092,1996
37,25,116249,1997
37,25,120319,1998
37,25,124844,1999
37,27,74571,1996
37,27,75496,1997
37,27,75911,1998
37,27,76429,1999
37,29,6512,1996
37,29,6698,1997
37,29,6812,1998
37,29,6866,1999
37,31,58381,1996
37,31,59345,1997
37,31,59803,1998
37,31,60031,1999
37,33,21409,1996
37,33,22107,1997
37,33,22254,1998
37,33,22436,1999
37,35,128567,1996
37,35,130316,1997
37,35,132400,1998
37,35,134307,1999
37,37,43950,1996
37,37,44899,1997
37,37,45581,1998
37,37,46503,1999
37,39,21844,1996
37,39,22273,1997
37,39,22745,1998
37,39,23173,1999
37,41,14129,1996
37,41,14162,1997
37,41,14207,1998
37,41,14309,1999
37,43,8072,1996
37,43,8327,1997
37,43,8570,1998
37,43,8745,1999
37,45,91158,1996
37,45,91988,1997
37,45,93064,1998
37,45,94024,1999
37,47,51884,1996
37,47,52388,1997
37,47,52739,1998
37,47,52946,1999
37,49,86671,1996
37,49,88001,1997
37,49,88814,1998
37,49,89391,1999
37,51,283666,1996
37,51,285599,1997
37,51,284224,1998
37,51,283650,1999
37,53,16709,1996
37,53,17206,1997
37,53,17789,1998
37,53,18305,1999
37,55,26822,1996
37,55,27901,1997
37,55,28812,1998
37,55,29640,1999
37,57,137063,1996
37,57,139119,1997
37,57,141132,1998
37,57,142852,1999
37,59,30265,1996
37,59,31151,1997
37,59,31998,1998
37,59,32693,1999
37,61,42539,1996
37,61,42830,1997
37,61,43126,1998
37,61,43379,1999
37,63,196804,1996
37,63,199887,1997
37,63,202311,1998
37,63,204097,1999
37,65,55965,1996
37,65,55642,1997
37,65,55010,1998
37,65,54659,1999
37,67,283706,1996
37,67,285958,1997
37,67,287689,1998
37,67,288810,1999
37,69,42722,1996
37,69,43585,1997
37,69,44577,1998
37,69,45612,1999
37,71,181794,1996
37,71,182984,1997
37,71,183856,1998
37,71,185169,1999
37,73,9879,1996
37,73,9955,1997
37,73,10150,1998
37,73,10180,1999
37,75,7601,1996
37,75,7633,1997
37,75,7596,1998
37,75,7609,1999
37,77,41437,1996
37,77,42099,1997
37,77,43802,1998
37,77,44546,1999
37,79,17605,1996
37,79,18003,1997
37,79,18384,1998
37,79,18537,1999
37,81,378436,1996
37,81,382352,1997
37,81,387633,1998
37,81,391380,1999
37,83,56839,1996
37,83,56530,1997
37,83,56313,1998
